Ticker,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Price,Change,Volume
SNOA,16990000.0,2080000.0,2049999.9999999998,0.010700000000000001,0.0,0.08800000000000001,-0.0689,0.009399999999999999,0.02,1150000.0,7.9,-0.030699999999999998,25447.0
SNPS,35940000000.0,152500000.0,152030000.0,0.004,-0.2469,0.904,-0.0098,0.011200000000000002,2.05,828550.0,236.93,-0.0441,1471447.0
SNRH,411930000.0,41400000.0,,,,,,,0.92,139600.0,9.95,-0.008,127683.0
SNRHU,,,,,,,,,0.01,374700.0,10.35,-0.0096,207396.0
SNSE,475350000.0,30200000.0,28050000.0,0.003,1.8022,,,0.0148,0.77,540710.0,15.74,-0.023,157620.0
SNSR,,,,,,,,,,116530.0,33.19,-0.0143,78394.0
SNSS,,,,,,,,,,3150000.0,5.32,0.0,0.0
SNUG,,,,,,,,,,12820.0,27.4,-0.0158,6242.0
SNY,114770000000.0,2520000000.0,2240000000.0,0.16399999999999998,0.0,0.071,0.009000000000000001,0.0029,2.32,2770000.0,45.46,-0.0104,1115362.0
SOCL,,,,,,,,,,75700.0,71.05,-0.0288,85301.0
SOHO,57840000.0,14330000.0,12740000.0,0.077,0.0,0.203,-0.0701,0.0098,0.57,216840.0,3.8,-0.0256,96354.0
SOHU,751610000.0,39510000.0,28280000.0,0.2799,0.0,0.479,0.0083,0.0291,1.84,446630.0,18.54,0.0022,375864.0
SOLO,567750000.0,69950000.0,,,,0.11900000000000001,1.6369,,0.66,15980000.0,5.66,-0.0797,9302457.0
SOLY,287010000.0,21060000.0,10060000.0,0.5252,0.0,0.146,-0.0335,0.1825,5.21,352150.0,13.19,-0.026600000000000002,121787.0
SONA,370080000.0,24270000.0,20580000.0,0.019,-0.6383,0.747,-0.0055000000000000005,0.0079,2.03,80100.0,15.13,0.025099999999999997,120779.0
SONM,67500000.0,65940000.0,59080000.0,0.011000000000000001,-0.0105,0.5770000000000001,-0.054299999999999994,0.0054,0.12,2590000.0,1.01,-0.0098,1943184.0
SONN,39840000.0,17550000.0,16489999.999999998,0.04019999999999999,0.0,0.027000000000000003,0.06280000000000001,0.0444,0.64,1140000.0,2.27,-0.013000000000000001,1051113.0
SONO,4820000000.0,119740000.0,118170000.0,0.006,-0.7772,0.7170000000000001,0.1641,0.049699999999999994,1.87,3140000.0,39.51,-0.0184,2590287.0
SOXX,,,,,,,,,,710300.0,404.53,-0.030600000000000002,1465047.0
SP,806980000.0,23130000.0,22810000.0,0.009000000000000001,-0.011899999999999999,0.894,-0.0583,0.015600000000000001,2.72,130570.0,35.01,0.0294,130976.0
SPCB,28680000.0,16210000.0,14210000.0,0.168,0.0,0.135,-0.0524,0.0737,0.26,4059999.9999999995,1.38,-0.035,1359587.0
SPFI,387190000.0,18060000.0,10780000.0,0.14300000000000002,0.0,0.22399999999999998,0.0022,0.0064,2.92,23690.0,21.38,0.0496,58747.0
SPI,169650000.0,14810000.0,7890000.0,0.41159999999999997,0.0,0.132,0.5009,0.0705,0.25,2240000.0,8.01,-0.031400000000000004,667945.0
SPKE,377260000.0,14650000.0,11540000.0,0.003,-0.27149999999999996,0.58,-0.0255,0.1664,8.45,227210.0,9.85,-0.013000000000000001,252800.0
SPLK,23490000000.0,161720000.0,160850000.0,0.004,-0.1746,0.946,0.0131,0.0435,2.39,2920000.0,143.19,-0.039599999999999996,2982797.0
SPNE,516940000.00000006,27540000.0,24150000.0,0.047,-0.0022,0.809,0.0034000000000000002,0.0208,4.7,106890.0,18.17,-0.0437,69300.0
SPNS,1780000000.0,50630000.0,26230000.0,0.716,0.0,0.33,0.45549999999999996,0.0218,3.47,165330.0,32.1,-0.0111,158574.0
SPOK,211470000.0,19090000.0,17510000.0,0.019,0.2159,0.805,-0.021099999999999997,0.0165,3.14,91770.0,10.74,0.0199,55009.0
SPPI,502330000.0,145920000.0,132009999.99999999,0.016,-0.168,0.716,0.06309999999999999,0.0706,4.02,2320000.0,3.28,-0.0655,3220546.0
SPRB,455200000.0,23610000.0,20650000.0,0.215,0.6238,0.855,,0.0183,5.71,66080.0,19.28,0.0005,9444.0
SPRO,476470000.0,21930000.0,19290000.0,0.003,-0.8952,0.67,0.0848,0.1161,6.49,345140.0,17.32,-0.0329,145391.0
SPRT,42600000.0,19240000.0,15190000.0,0.08900000000000001,0.0,0.314,-0.0258,0.0014000000000000002,0.13,161840.0,2.11,-0.0276,37952.0
SPSC,3640000000.0,35510000.0,35120000.0,0.01,-0.4612,,-0.0037,0.0166,2.87,203120.0,98.78,-0.0178,260294.0
SPT,3010000000.0,51910000.0,36440000.0,0.026000000000000002,-0.295,0.924,-0.0339,0.0356,2.08,623830.0,58.08,-0.1232,1010891.0
SPTKU,,,,,,,,,,816110.0,10.01,-0.0069,373264.0
SPTN,694530000.0,34850000.0,34800000.0,0.009000000000000001,-0.0408,0.872,-0.0181,0.0801,6.72,414700.0,19.46,0.0479,414110.0
SPWH,755160000.0,43610000.0,42180000.0,0.015,0.0023,0.971,-0.056600000000000004,0.0795,1.93,1740000.0,16.97,-0.0003,801755.0
SPWR,5590000000.0,170270000.0,81010000.0,0.006,-0.33759999999999996,0.486,-0.0348,0.2589,2.33,9000000.0,32.95,-0.0626,4995380.0
SQBG,30930000.0,1650000.0,940000.0,0.003,0.0,0.244,0.36979999999999996,0.073,1.93,35490.0,18.52,0.1306,31600.0
SQFT,37020000.0,9730000.0,8980000.0,0.059000000000000004,0.0,0.035,,0.0023,0.02,862180.0,3.81,0.028399999999999998,147597.0
SQLV,,,,,,,,,,1130.0,35.01,0.0070999999999999995,5440.0
SQQQ,,,,,,,,,,66940000.0,15.02,0.0868,162494293.0
SRAC,398820000.0,22110000.0,11120000.0,0.8321999999999999,0.0,0.434,-0.40979999999999994,0.15289999999999998,1.29,1320000.0,16.59,-0.109,1019961.0
SRACU,,,16970000.0,0.0278,,0.1839,,0.0001,0.12,11430.0,21.14,-0.0558,8676.0
SRAX,74470000.0,14480000.0,13420000.0,0.09300000000000001,0.0,0.053,0.2475,0.16920000000000002,3.08,738200.0,4.35,-0.0461,1090293.0
SRCE,1180000000.0,25490000.0,22290000.0,0.037000000000000005,-0.0021,0.765,0.029300000000000003,0.0149,4.84,68640.0,46.07,0.0279,84760.0
SRCL,6260000000.0,91800000.0,91210000.0,0.0029,0.0,,-0.030699999999999998,0.019299999999999998,4.32,406550.0,66.62,0.016200000000000003,313792.0
SRDX,738470000.0,13670000.0,13270000.0,0.033,-0.044800000000000006,0.898,0.0025,0.0285,7.71,49060.0,54.18,0.0127,40342.0
SRET,,,,,,,,,,456390.0,9.28,-0.0085,344632.0
SREV,162010000.0,96840000.0,91440000.0,0.023,3.0217,0.779,0.0661,0.0098,1.89,473820.0,1.65,0.0123,234752.0
SRGA,272130000.0,73210000.0,64590000.0,0.045,3.0450999999999997,0.523,-0.0129,0.020499999999999997,0.77,1720000.0,2.52,-0.049100000000000005,1014981.0
SRNE,2660000000.0,268140000.0,230660000.0,0.15710000000000002,0.0,0.287,0.09880000000000001,0.2781,3.48,18420000.0,9.07,-0.0392,13180314.0
SRNGU,,,,,,,,,,16230000.0,10.65,-0.009300000000000001,7362587.0
SRPT,6730000000.0,78500000.0,75120000.0,0.005,-0.0058,0.9079999999999999,-0.0191,0.0894,3.2,2100000.0,87.11,-0.020499999999999997,1253890.0
SRRA,160540000.0,10440000.0,10240000.0,0.0327,0.0,0.8240000000000001,0.08869999999999999,0.0005,0.17,29310.0,14.81,0.0034000000000000002,7951.0
SRRK,1620000000.0,29780000.0,21460000.0,0.004,-0.32659999999999995,0.9690000000000001,0.23070000000000002,0.0599,5.25,244900.0,51.48,-0.0351,220422.0
SRSAU,,,,0.0003,,0.13470000000000001,,,0.03,35700.0,10.88,-0.0109,33152.0
SRTS,58060000.0,16450000.0,11360000.0,0.3111,0.0,0.08,0.0425,0.0172,0.39,498160.0,4.21,-0.146,361894.0
SSAAU,,,,,,,,,0.01,655700.0,10.0,-0.0206,212667.0
SSB,5990000000.0,70910000.0,69880000.0,0.008,-0.129,0.8029999999999999,0.0325,0.0194,4.41,307520.0,82.05,0.028999999999999998,371297.0
SSBI,93270000.0,6070000.0,6030000.0,0.044000000000000004,,0.14,-0.0629,0.0007000000000000001,0.4,10300.0,15.65,-0.015700000000000002,3380.0
SSKN,59080000.0,33760000.0,20450000.0,0.002,0.0,0.701,-0.037599999999999995,0.010700000000000001,0.85,258510.0,1.73,-0.1151,652268.0
SSNC,17030000000.000002,256700000.0,222170000.0,0.12300000000000001,0.0,0.836,0.0079,0.018500000000000003,3.33,1230000.0,65.41,-0.018799999999999997,1368190.0
SSNT,43020000.0,4500000.0,1580000.0,0.098,-0.1075,0.07200000000000001,-0.3875,0.030299999999999997,0.12,399330.0,6.95,0.0859,635578.0
SSP,1670000000.0,81520000.0,49890000.0,0.10400000000000001,-0.0273,0.836,-0.0078000000000000005,0.062,7.65,404200.0,20.96,0.032799999999999996,476876.0
SSPK,603960000.0,31250000.0,23100000.0,0.076,-0.3527,0.716,-0.11220000000000001,0.0296,0.35,1960000.0,19.75,-0.0953,566349.0
SSRM,3260000000.0,220010000.0,217680000.0,0.033,0.0,0.621,-0.0178,0.027999999999999997,3.24,1880000.0,14.18,-0.036000000000000004,1812264.0
SSSS,244010000.0,17800000.0,16260000.000000002,0.024,0.36219999999999997,0.22699999999999998,0.1213,0.09880000000000001,4.94,324840.0,12.33,-0.0412,241066.0
SSTI,445910000.0,11420000.0,8039999.999999999,0.054000000000000006,-0.22870000000000001,0.685,0.0429,0.1207,17.32,56040.0,36.55,-0.057,79273.0
SSYS,1460000000.0,55090000.0,52470000.0,0.059699999999999996,0.0,0.7929999999999999,0.005600000000000001,0.0492,1.14,2270000.0,26.8,-0.1698,10204337.0
STAA,4530000000.0,46240000.0,45570000.0,0.005,-0.8789,0.902,-0.0031,0.057800000000000004,3.46,760710.0,95.1,-0.0834,642601.0
STAF,35840000.0,8780000.0,8730000.0,0.006,0.0,0.016,1.0812,0.09910000000000001,0.17,5030000.0,0.92,-0.009000000000000001,4464542.0
STAY,2930000000.0,177660000.0,156290000.0,0.006,-0.0184,0.948,-0.0029,0.0187,2.87,1020000.0,16.43,0.0012,764460.0
STBA,1220000000.0,39020000.0,38300000.0,0.017,-0.0215,0.612,-0.012,0.0172,4.39,150190.0,30.42,0.0336,176336.0
STCN,118180000.0,61890000.0,55530000.0,0.077,0.0,0.466,-0.0131,0.0038,0.22,953560.0,1.76,-0.0168,171409.0
STEP,3160000000.0,94820000.0,28800000.0,0.015,0.0,,0.0178,0.018000000000000002,1.66,312330.0,33.76,-0.0169,109962.0
STFC,750300000.0,43800000.0,43370000.0,0.006999999999999999,0.20420000000000002,0.9390000000000001,-0.0016,0.0039000000000000003,2.4,70050.0,17.7,0.0231,95192.0
STIM,381520000.0,18890000.0,15060000.0,0.055999999999999994,-0.062,0.579,0.0218,0.0334,1.08,467980.0,15.39,0.024,632524.0
STKL,1190000000.0,89640000.0,86450000.0,0.022000000000000002,0.0,0.625,0.0681,0.011000000000000001,0.92,1040000.0,13.8,-0.1027,2629702.0
STKS,176360000.0,29010000.0,19560000.0,0.062,0.008199999999999999,0.311,-0.11720000000000001,0.0052,1.11,91250.0,5.96,0.0739,80741.0
STLD,9510000000.0,210370000.0,199420000.0,0.051,0.0,0.8590000000000001,0.0038,0.0204,2.16,1880000.0,44.7,0.0203,1866504.0
STMP,3530000000.0,17830000.0,17550000.0,0.0377,-0.39390000000000003,0.934,0.0256,0.0333,1.57,373250.0,191.23,-0.009399999999999999,368897.0
STND,156450000.0,4530000.0,4030000.0000000005,0.062,0.0,0.379,0.11789999999999999,0.006,2.5,9670.0,32.73,-0.0015,9304.0
STNE,25010000000.0,292830000.0,181380000.0,0.1928,0.0,0.843,0.024300000000000002,0.0391,3.84,1850000.0,82.31,-0.0622,2776567.0
STOK,2080000000.0,33270000.000000004,11510000.0,0.006,1.6176,0.9806,0.1324,0.2925,23.12,145660.0,59.3,-0.011699999999999999,131239.0
STRA,1920000000.0,23000000.0,22430000.0,0.006,-0.1051,0.9490000000000001,0.0446,0.0351,3.72,211760.0,79.06,-0.008199999999999999,324210.0
STRL,561850000.0,28000000.0,27370000.0,0.017,0.0,0.871,-0.0008,0.0588,4.11,391900.0,19.57,-0.1559,1469991.0
STRM,53110000.0,30290000.0,24640000.0,0.023,0.0,0.449,0.0226,0.0003,0.04,196620.0,1.92,-0.0204,202990.0
STRO,948810000.0,36890000.0,34470000.0,0.006999999999999999,-0.7474,0.8844,0.2877,0.029900000000000003,1.56,662330.0,21.25,-0.050499999999999996,420640.0
STRR,15370000.0,4720000.0,4420000.0,0.061,0.0,0.098,-0.1137,0.0292,0.43,300650.0,3.02,-0.0848,578077.0
STRRP,,,4420000.0,,,,,0.0024,3.39,3130.0,9.82,0.0,0.0
STRS,231900000.0,8210000.000000001,6900000.0,0.09,0.0026,0.5660000000000001,0.0038,0.0163,12.72,8820.0,27.25,0.0048,8477.0
STRT,196950000.0,3790000.0,3620000.0,0.037000000000000005,-0.1523,0.706,0.0371,0.0014000000000000002,0.18,28160.0,52.38,-0.0023,12082.0
STSA,126810000.0,17420000.0,13650000.0,0.001,,0.614,0.0759,0.0478,1.33,490370.0,6.96,0.11359999999999999,1056727.0
STTK,1690000000.0,41000000.0,27140000.0,0.009000000000000001,,0.5489999999999999,,0.0143,2.05,189230.0,41.25,-0.012,82667.0
STWO,252380000.0,25000000.0,,,,,,,0.7,165830.0,10.1,-0.019,71515.0
STWOU,,,,,,0.8937,,,0.0,34940.0,10.84,0.0083,1228.0
STX,17880000000.0,249000000.0,235230000.0,0.003,-0.8543999999999999,0.9059999999999999,-0.0536,0.0689,4.65,3480000.0,75.94,0.0472,5489563.0
STXB,387420000.0,17340000.0,13370000.0,0.053,0.0248,0.385,0.07719999999999999,0.0121,5.48,29570.0,22.59,0.051699999999999996,93052.0
SUMO,2870000000.0,102320000.0,63550000.0,0.035,0.0,0.9590000000000001,0.6045,0.0919,4.23,1380000.0,28.28,-0.0414,896475.0
SUMR,34700000.0,2130000.0,1650000.0,0.18,0.015600000000000001,0.446,-0.0051,0.0046,0.79,9640.0,15.99,0.0152,3000.0
SUNS,246030000.0,16050000.0,,0.1467,0.0072,0.1856,,,0.43,61910.0,15.33,-0.0007000000000000001,78572.0
SUNW,321990000.0,16629999.999999998,16480000.0,0.009000000000000001,-0.282,0.07400000000000001,2.8888,0.0944,0.2,7840000.0,13.45,-0.037200000000000004,2938480.0
SUPN,1450000000.0,52660000.0,50790000.0,0.016,-0.1192,,0.0212,0.1408,11.39,627830.0,25.12,0.006,774027.0
SURF,342870000.0,40010000.0,36170000.0,0.011000000000000001,-0.8942,0.611,-0.0766,0.045,1.07,1520000.0,8.47,-0.061,1464078.0
SUSB,,,,,,,,,,210160.0,26.02,-0.0015,139622.0
SUSC,,,,,,,,,,255330.0,27.17,-0.0059,199495.0
SUSL,,,,,,,,,,92420.0,66.18,-0.0175,36286.0
SV,236900000.0,23000000.0,12270000.0,,,0.099,,0.009000000000000001,0.31,355070.0,10.3,-0.0106,299266.0
SVAC,929870000.0,93080000.0,80850000.0,,,0.593,0.7675,0.0012,0.14,680220.0,9.99,-0.003,2089236.0
SVACU,,,37820000.0,,,0.792,,0.0005,0.11,162690.0,10.18,-0.0155,345466.0
SVBI,109360000.0,12810000.0,9890000.0,0.031,0.0176,0.27,0.078,0.0007000000000000001,0.54,13250.0,8.38,0.0346,18169.0
SVC,2040000000.0,164440000.0,162610000.0,0.002,-0.11410000000000001,0.7979999999999999,0.061799999999999994,0.021099999999999997,3.36,1020000.0,12.28,0.0174,720302.0
SVFA,682240000.0,60380000.0,,,,,,,0.4,463990.0,11.3,-0.0079,707352.0
SVFAU,,,,,,,,,0.02,1710000.0,12.4,0.015600000000000001,1058575.0
SVMK,2760000000.0,142830000.0,122670000.0,0.015,-0.2784,0.8270000000000001,0.0342,0.0342,3.6,1160000.0,18.39,-0.049100000000000005,1644419.0
SVOK,257970000.00000003,25880000.0,,,,,,,1.41,322980.0,9.97,-0.0129,164836.0
SVOKU,,,,0.0599,,,,,0.0,404150.0,10.64,-0.0009,112509.0
SVRA,98640000.0,60290000.0,45240000.0,0.005,0.1112,0.46,0.10289999999999999,0.016200000000000003,1.34,548070.0,1.72,-0.0227,278304.0
SVSVU,,,12270000.0,,,0.0783,,0.0001,0.01,141440.0,11.0,-0.0222,28835.0
SVVC,44800000.0,6890000.0,,0.14150000000000001,,0.0708,,,0.14,57410.0,6.5,-0.021099999999999997,9303.0
SWAV,3770000000.0,34080000.0,32009999.999999996,0.01,-0.8452,0.9975,0.0426,0.0634,5.0,405750.0,110.18,-0.08929999999999999,488039.0
SWBI,917930000.0,55910000.0,54500000.0,0.011000000000000001,-0.1258,0.66,-0.0215,0.11699999999999999,2.54,2510000.0,16.31,-0.058899999999999994,2258122.0
SWETU,,,,,,,,,0.01,426390.0,10.16,-0.0005,205253.0
SWIR,596700000.0,36420000.0,36180000.0,0.066,0.0,0.596,0.2541,0.0175,1.8,350970.0,16.14,-0.0438,207266.0
SWKS,28620000000.0,165400000.0,164370000.0,0.002,-0.23379999999999998,0.784,-0.0217,0.0212,1.49,2350000.0,175.21,-0.026000000000000002,1825270.0
SWTX,3770000000.0,42150000.0,38350000.0,0.04,-0.39630000000000004,0.895,0.1438,0.07919999999999999,9.41,322560.0,74.73,-0.04190000000000001,498759.0
SXTC,38090000.0,18510000.0,11960000.0,0.13699999999999998,0.0,0.039,-0.4225,0.0301,0.15,2440000.0,1.9,-0.08650000000000001,1052128.0
SY,1340000000.0,106120000.0,13000000.0,0.3898,0.0,0.285,-0.049400000000000006,0.10099999999999999,1.47,891180.0,14.48,-0.0347,634471.0
SYBT,1220000000.0,22580000.0,21580000.0,0.025,-0.025699999999999997,0.56,-0.011200000000000002,0.0319,13.11,52520.0,52.12,0.0374,74398.0
SYBX,150640000.0,36300000.0,32759999.999999996,0.1888,0.0,0.37200000000000005,0.0545,0.013999999999999999,0.3,1520000.0,3.84,-0.037599999999999995,208837.0
SYKE,1660000000.0,39990000.0,38900000.0,0.021,-0.1195,0.94,-0.011000000000000001,0.0173,4.21,160320.0,41.89,0.013500000000000002,144322.0
SYNA,4530000000.0,34800000.0,34610000.0,0.015,-0.1784,,0.0052,0.1133,7.21,544040.0,133.44,-0.021,848641.0
SYNC,86800000.0,39500000.0,33970000.0,0.028999999999999998,0.0,0.382,-0.0009,0.0029,0.28,351750.0,2.17,0.013999999999999999,307862.0
SYNH,7600000000.0,103930000.0,61250000.0,0.004,-0.9940000000000001,0.9801000000000001,0.008,0.0731,4.88,917340.0,73.82,-0.0223,1575689.0
SYNL,83070000.0,9110000.0,7570000.0,0.063,0.187,0.418,-0.1467,0.0045000000000000005,0.85,39630.0,8.79,-0.011200000000000002,30945.0
SYPR,76520000.0,21060000.0,10830000.0,0.03,0.0,0.08,0.247,0.0084,0.02,3990000.0,3.34,-0.1211,841827.0
SYRS,541960000.0,45780000.0,42150000.0,0.013999999999999999,-0.027200000000000002,0.861,0.2306,0.0862,4.58,793480.0,8.32,-0.0917,747208.0
SYTA,48840000.0,4580000.0,3080000.0,0.0003,0.0,0.1499,,0.0226,1.48,47040.0,10.67,0.005699999999999999,29963.0
TA,412580000.0,14170000.0,12320000.0,0.022000000000000002,0.3782,0.583,0.13140000000000002,0.0383,3.27,144350.0,23.78,-0.0137,164083.0
TACO,411840000.0,37290000.0,30380000.0,0.034,0.20809999999999998,0.706,0.0151,0.019799999999999998,2.07,290540.0,11.0,-0.025699999999999997,441179.0
TACT,97800000.0,7550000.0,7330000.0,0.015,0.0,0.529,0.2167,0.0012,0.26,34350.0,11.32,0.0009,21866.0
TAIT,26510000.0,5800000.0,2980000.0,0.006999999999999999,0.0,0.134,0.0219,0.0003,0.01,118660.0,4.76,-0.0461,49394.0
TANH,56950000.0,28870000.0,24110000.0,0.3282,0.0,0.017,0.087,0.1051,0.74,3410000.0,1.52,-0.0318,902047.0
TAOP,111350000.0,7080000.0,6270000.0,0.3921,0.0,0.025,0.6981,0.0023,0.01,2520000.0,10.31,0.0362,458505.0
TARA,184250000.0,6320000.0,5250000.0,0.133,0.2812,0.8,-0.038,0.0259,1.47,92340.0,16.05,-0.069,104494.0
TARS,697390000.0,21050000.0,13520000.0,0.17,0.0,0.617,,0.0258,3.76,92840.0,33.13,-0.0458,28772.0
TAST,313640000.0,50920000.0,33680000.0,0.06,0.018500000000000003,0.479,-0.0775,0.0475,4.69,340880.0,6.07,-0.0733,437216.0
TATT,51490000.0,8880000.0,3470000.0,0.537,0.0,0.69,0.0091,0.0023,0.01,560230.0,5.64,-0.013999999999999999,13457.0
TAYD,40320000.0,3490000.0,3040000.0,0.12990000000000002,0.0,0.177,-0.0728,0.0011,0.5,6710.0,11.2,0.0018,4627.0
TBBK,1270000000.0,57590000.0,51770000.0,0.048,-0.0513,0.852,0.018799999999999997,0.0174,2.28,395620.0,21.91,0.0384,557063.0
TBCPU,,,,,,,,,0.0,1200000.0,10.15,0.012,332636.0
TBIO,1520000000.0,73180000.0,67180000.0,0.006999999999999999,-0.21899999999999997,0.8740000000000001,-0.0696,0.0758,4.05,1260000.0,21.45,-0.0241,811422.0
TBK,1980000000.0,24660000.0,22840000.0,0.057999999999999996,-0.1321,0.83,0.0795,0.0421,6.19,155340.0,81.3,0.0005,265325.0
TBLT,41930000.0,38420000.0,36730000.0,0.0067,0.0,0.08800000000000001,0.7598,0.0625,0.44,5240000.0,1.06,-0.0364,2990072.0
TBNK,249920000.0,9100000.0,7850000.0,0.1754,0.0,0.48100000000000004,-0.0101,0.0079,2.32,26620.0,26.06,0.0184,26248.0
TBPH,1260000000.0,63300000.0,51210000.0,0.059000000000000004,-0.003,0.8640000000000001,0.0202,0.0659,10.17,331830.0,18.92,0.0288,361145.0
TC,82560000.0,19100000.0,3750000.0,0.0154,0.0,0.009000000000000001,-0.021099999999999997,0.0004,0.03,45450.0,4.0,-0.0025,17086.0
TCACU,,,,,,,,,0.0,861480.0,10.09,0.006999999999999999,349402.0
TCBI,4130000000.0,50470000.0,49940000.0,0.008,0.0407,0.9689,0.10300000000000001,0.0818,9.52,428740.0,80.4,0.024700000000000003,398406.0
TCBK,1390000000.0,29760000.0,26800000.0,0.001,0.0,0.66,0.0172,0.0152,5.1,80020.0,45.79,0.0315,93694.0
TCDA,341210000.0,50120000.0,48880000.0,0.015,-0.0775,0.92,0.0029,0.1036,5.62,900520.0,4.72,-0.055999999999999994,1214117.0
TCF,7320000000.0,151770000.0,150530000.0,0.006999999999999999,-0.06480000000000001,0.851,-0.0282,0.019,2.07,1380000.0,46.8,0.011699999999999999,816698.0
TCFC,196650000.0,5900000.0,5300000.0,0.025,0.0353,0.39399999999999996,0.006500000000000001,0.009399999999999999,3.79,13190.0,33.5,0.0286,25908.0
TCMD,964150000.0,19460000.0,18610000.0,0.002,-0.1217,,-0.0002,0.1176,13.02,168010.0,48.67,-0.025,171655.0
TCOM,23680000000.0,600680000.0,587140000.0,0.04,0.0,0.715,-0.005699999999999999,0.0235,3.49,3960000.0,39.8,0.0005,8028982.0
TCON,123140000.0,13840000.0,8540000.0,0.013999999999999999,,0.562,0.4953,0.06559999999999999,0.9,621390.0,8.36,-0.0638,601721.0
TCPC,776310000.0,57770000.0,57330000.0,0.004,0.1157,0.321,-0.0424,0.0038,0.79,278760.0,13.88,0.0206,608242.0
TCRR,993690000.0,30340000.0,20950000.0,0.001,-0.5418,0.966,0.1429,0.1487,5.89,529200.0,25.73,-0.0342,293770.0
TCX,917200000.0,10580000.0,9330000.0,0.062,-0.027200000000000002,0.764,0.1294,0.078,20.3,35850.0,85.88,0.013500000000000002,28493.0
TDAC,154380000.0,7290000.0,3700000.0,0.3543,0.0,0.06,-0.8768,0.20120000000000002,1.21,616100.0,12.35,-0.0352,371205.0
TDIV,,,,,,,,,,77860.0,51.19,-0.0116,35034.0
TEAM,55670000000.0,249190000.0,129160000.0,0.0123,0.0,0.9259999999999999,-0.0053,0.0499,4.54,1420000.0,227.68,-0.0684,2131707.0
TECH,14150000000.0,38690000.0,38590000.0,0.005,-0.4459,0.946,-0.0037,0.0088,1.86,182490.0,361.24,-0.0378,162600.0
TEDU,168540000.0,54440000.0,41480000.0,0.132,0.0,0.29100000000000004,-0.0098,0.006999999999999999,0.71,411140.0,3.06,-0.0192,135526.0
TEKK,256000000.0,25000000.0,,,,,,,0.27,103880.0,10.24,-0.0358,46977.0
TELA,256190000.0,14420000.0,12800000.0,0.0708,0.0475,0.8370000000000001,-0.0046,0.0102,5.99,21900.0,16.69,0.045700000000000005,34841.0
TELL,956360000.0,311990000.0,182590000.0,0.028999999999999998,-0.0321,0.16399999999999998,0.31170000000000003,0.1807,2.32,14220000.0,2.6,-0.0681,10301018.0
TENB,4090000000.0,103220000.0,88860000.0,0.008,-0.5774,0.938,0.0398,0.0334,2.62,1130000.0,39.54,-0.0268,2078137.0
TENX,32700000.000000004,12430000.0,10250000.0,0.046,0.2051,0.233,-0.161,0.0562,0.1,5510000.0,2.17,-0.0356,99020.0
TER,19780000000.0,166090000.0,165610000.0,0.003,-0.4682,0.988,-0.0022,0.0363,3.3,1820000.0,121.49,-0.04190000000000001,1970579.0
TERN,604800000.0,24000000.0,23690000.0,0.012,,,,0.0192,1.2,379590.0,25.2,0.04650000000000001,110556.0
TESS,62200000.0,8700000.0,6630000.0,0.01,1.6831,0.56,-0.0582,0.0054,0.56,64599.99999999999,7.1,-0.0084,28009.0
TFFP,308810000.0,20870000.0,17740000.0,0.139,-0.3333,0.292,0.19690000000000002,0.0128,0.68,333910.0,13.67,-0.0643,352037.0
TFSL,6120000000.0,276220000.0,47810000.0,0.003,-0.0814,0.909,-0.0011,0.0216,3.45,299140.0,20.91,0.0321,375536.0
TGA,107560000.0,72540000.0,66290000.00000001,0.063,0.0,0.38,-0.0392,,,948840.0,1.47,0.0,338876.0
TGLS,410860000.0,46120000.0,20800000.0,0.001,-0.2255,0.162,-0.003,0.0073,2.12,71980.0,8.39,0.08960000000000001,245407.0
TGTX,5780000000.0,119180000.0,112670000.0,0.102,-0.013500000000000002,0.77,0.146,0.10439999999999999,5.63,2089999.9999999998,42.73,-0.0475,1531714.0
TH,178930000.0,96140000.0,29970000.0,0.057,0.0,0.8370000000000001,-0.0089,0.055,8.66,190480.0,1.65,0.0060999999999999995,188563.0
THBR,444080000.0,10240000.0,,0.0029,0.0,0.40299999999999997,-0.41960000000000003,,0.19,2640000.0,10.23,-0.021099999999999997,1432883.0
THCA,221240000.0,21990000.0,17680000.0,0.1961,0.0,0.512,-0.1192,0.0039000000000000003,0.14,479030.0,10.07,-0.029900000000000003,208320.0
THCB,536210000.00000006,35490000.0,28090000.0,0.20850000000000002,0.0,0.7569,,0.041299999999999996,0.27,4300000.0,15.11,-0.0781,1537728.0
THFF,607090000.0,13720000.0,11980000.0,0.016,0.0092,0.6409999999999999,0.0626,0.0102,2.34,52010.0,44.12,0.0196,45608.0
THMAU,,,,,,,,,0.0,1010000.0,10.25,-0.0144,23324.0
THMO,22920000.0,6710000.0,4810000.0,0.38280000000000003,0.0,0.04,0.255,0.3378,1.16,1400000.0,2.7,-0.0785,895258.0
THRM,2430000000.0,32619999.999999996,32409999.999999996,0.004,-0.1032,,0.012199999999999999,0.018000000000000002,3.37,172850.0,74.7,0.0313,225040.0
THRY,635790000.0,30670000.0,29230000.0,0.004,-0.7232,0.9640000000000001,0.057,0.0108,3.07,103050.0,20.73,-0.037599999999999995,81376.0
THTX,307800000.0,93840000.0,71280000.0,0.0152,0.0,0.1539,,0.006500000000000001,0.76,616200.0,3.28,-0.012,391021.0
